,Unnamed: 0,word,word_dur,syll,quantity,stress,segment,seg_duration,seg_midpoint,ictus,f1,f2,euc,fileid,performer
1711,58,"man´nipil´li,",1.187246764466476,man´,2,1,a,0.2405921612725414,7.231304826393209,ictus,699.3889540974255,1662.8111205821729,963.4221664847472,41,LK
1721,68,petsariinist,1.486145514858464,pet,2,0,e,0.1829709949562641,14.273478628301271,ictus,433.912788401455,956.5278221513724,522.6150337499173,41,LK
1724,71,petsariinist,1.486145514858464,sa,1,0,a,0.2079421661640239,14.67349620159188,ictus,549.7501506298224,1167.0743238787784,617.324173248956,41,LK
1728,75,petsariinist,1.486145514858464,nist,2,0,i,0.1606057380941656,15.300703873517516,off,725.2929923690949,1407.240889799409,681.947897430314,41,LK
1732,79,sain,0.3078047167135302,sain,3,1,a,0.1193853839268062,15.635849258149976,ictus,374.3712304092814,1032.0059446189518,657.6347142096704,41,LK
1733,80,sain,0.3078047167135302,sain,3,1,i,0.0885567822372195,15.739820341231988,ictus,613.2110631204692,974.5253924512564,361.3143293307873,41,LK
1738,85,"riimuka,",1.4371275684246996,mu,2,0,u,0.2062515794472439,16.421500571262897,ictus,831.2801740378793,1628.565004891792,797.2848308539128,41,LK
1740,87,"riimuka,",1.4371275684246996,"ka,",2,0,a,0.6247220237310849,16.973924896911292,off,846.1971610012281,1015.2264928845852,169.02933188335703,41,LK
1744,91,riimukast,1.0367254290916463,mu,1,0,u,0.1510895691609945,17.833282879818594,off,567.8052782283634,1746.8288651903165,1179.0235869619528,41,LK
1746,93,riimukast,1.0367254290916463,kast,3,1,a,0.1356121518944206,18.08328519491045,ictus,572.9867574018095,1635.4720668718592,1062.4853094700495,41,LK
1750,97,sain,0.2871937026622646,sain,3,1,a,0.0949723131851421,18.399805793520805,off,805.1363280380101,1141.1992809302008,336.06295289219065,41,LK
1751,98,sain,0.2871937026622646,sain,3,1,i,0.0806565392682934,18.487620219747527,off,613.5837720600023,1155.9815697105046,542.3977976505023,41,LK
1754,101,"rindasõl´ge,",1.320460172681397,rin,2,1,i,0.167928757759423,18.76077297457621,ictus,759.7869035556366,1722.634220616008,962.8473170603712,41,LK
1757,104,"rindasõl´ge,",1.320460172681397,da,1,0,a,0.2165495809068716,19.16524204146053,off,568.8310307103768,1743.0585435049777,1174.227512794601,41,LK
1764,111,rindasõlesta,1.9033207859769237,rin,2,1,i,0.188967752639769,20.55544586747296,ictus,788.1814301539845,2227.080066642365,1438.8986364883808,41,LK
1767,114,rindasõlesta,1.9033207859769237,da,1,0,a,0.2312076032298371,21.01897264894816,ictus,434.9370946405968,1868.8946070657364,1433.9575124251396,41,LK
1771,118,rindasõlesta,1.9033207859769237,les,2,1,e,0.1382707581453424,21.732821537027107,off,595.8869389562558,1359.0861830083156,763.1992440520598,41,LK
1774,121,rindasõlesta,1.9033207859769237,ta,1,0,a,0.1803795119084341,22.156266069529806,ictus,585.7632795182735,1401.3849909800426,815.6217114617691,41,LK
1780,127,"sõmera,",1.1157920980865477,"ra,",2,0,a,0.1017586926660385,23.311368577237552,off,563.7816835958145,1411.1505741048186,847.3688905090041,41,LK
1786,133,sõmerast,1.162611161672224,rast,3,1,a,0.1593082349813244,24.69087530582568,ictus,543.4511243724784,816.6541298068298,273.20300543435144,41,LK
1790,137,sain,0.2915001746466785,sain,3,1,a,0.0919999999999987,25.021833333333337,off,605.4714920736893,1329.107559896339,723.6360678226496,41,LK
1791,138,sain,0.2915001746466785,sain,3,1,i,0.0545000000000008,25.09508333333333,off,805.2178906721251,1446.1559938729083,640.9381032007832,41,LK
1796,143,"soolavakka,",1.3215157846218482,la,1,0,a,0.2135408256132649,25.82975970909643,ictus,606.1383660526736,1192.5820717502215,586.4437056975479,41,LK
1798,145,"soolavakka,",1.3215157846218482,vak,3,1,a,0.1288024027508569,26.068722061568412,ictus,601.4192753271401,1051.159755504542,449.740480177402,41,LK
1804,151,soolavakast,1.4548857600402805,la,1,1,a,0.237711081421402,27.19607977769867,ictus,603.174207629953,1080.9053302040688,477.73112257411583,41,LK
1806,153,soolavakast,1.4548857600402805,va,2,0,a,0.160776277923059,27.454384130893654,ictus,629.5119402347194,1130.2292237565175,500.7172835217981,41,LK
1808,155,soolavakast,1.4548857600402805,kast,2,0,a,0.1181213470455126,27.77101496394621,off,687.9476159560684,1183.9878209773824,496.040205021314,41,LK
1812,159,"vaisiküisi,",1.3537717501911253,vai,2,1,a,0.1427299610133268,28.117862252256423,ictus,746.816834761139,1421.622026965929,674.80519220479,41,LK
1813,160,"vaisiküisi,",1.3537717501911253,vai,2,1,i,0.1197619213100331,28.249108193418103,ictus,979.5291284615898,1634.682084628894,655.1529561673042,41,LK
1815,162,"vaisiküisi,",1.3537717501911253,si,2,0,i,0.2050717830651223,28.53948983823832,off,869.5482615009744,1271.6603648286973,402.1121033277229,41,LK
1821,168,vaisiküisist,1.3464742262392626,vai,2,1,a,0.1676561565304908,29.492145269443444,ictus,407.4370306418572,1252.0478134741588,844.6107828323015,41,LK
1822,169,vaisiküisist,1.3464742262392626,vai,2,1,i,0.1649949476966767,29.658470821557028,ictus,566.816824759164,1118.1534396671211,551.3366149079574,41,LK
1824,171,vaisiküisist,1.3464742262392626,si,2,0,i,0.2102354978715723,29.909955056352768,ictus,819.9166213932058,1369.0631894618757,549.1465680686699,41,LK
1836,183,kübara,1.159321085941226,ra,1,0,a,0.3187021968085126,31.68778673083034,ictus,750.2874894815227,1249.594280356819,499.3067908752962,41,LK
1838,185,ja,0.2143639991397776,ja,3,1,a,0.1199077240659818,32.001547966341384,off,909.0673978174548,1026.318661353111,117.25126353565622,41,LK
1844,191,kübarast,1.1659791955272,rast,3,1,a,0.151777114916797,32.957003557526136,ictus,573.2685980302075,1353.763438947106,780.4948409168984,41,LK
1848,195,sain,0.3328568445791404,sain,3,1,a,0.0841159192290135,33.30631312552855,off,853.4339837381309,1597.928868307802,744.4948845696712,41,LK
1849,196,sain,0.3328568445791404,sain,3,1,i,0.1137916132696403,33.40526689177787,off,876.1897808755234,1416.5290232059433,540.3392423304199,41,LK
1855,202,"künnirauda,",1.3361613324994508,ni,1,0,i,0.2796883183819858,34.15870070593804,off,429.41622518610126,1762.762769931814,1333.346544745713,41,LK
1857,204,"künnirauda,",1.3361613324994508,rau,2,1,a,0.1350219468050966,34.460571201295146,ictus,460.6205914434284,1042.9041419735497,582.2835505301211,41,LK
1858,205,"künnirauda,",1.3361613324994508,rau,2,1,u,0.1118753273527914,34.58401983837409,ictus,547.5729238268485,2608.7943806694734,2061.221456842625,41,LK
1860,207,"künnirauda,",1.3361613324994508,"da,",2,0,a,0.196746265344565,34.79812606830788,off,515.0071950959133,1912.401356120501,1397.394161024588,41,LK
1865,212,künnirauast,1.4997319727007437,ni,1,0,i,0.2196989619006899,35.868859463954685,off,470.98325502551,1057.3833584842369,586.4001034587269,41,LK
1867,214,künnirauast,1.4997319727007437,rau,2,1,a,0.1003594104308334,36.09368537414966,ictus,555.1340612038746,1143.4151389409212,588.2810777370466,41,LK
1868,215,künnirauast,1.4997319727007437,rau,2,1,u,0.0896405895691643,36.18868537414966,ictus,575.4124974113894,791.6643561689208,216.2518587575314,41,LK
1873,220,sain,0.3354613467065164,sain,3,1,a,0.0672369814341706,36.79758220953795,ictus,587.7980839663416,1377.0069856585249,789.2089016921833,41,LK
1874,221,sain,0.3354613467065164,sain,3,1,i,0.0483493172907074,36.85537535890039,ictus,673.4692048953974,1295.1775588033456,621.7083539079482,41,LK
1877,224,ranitsa,1.137778149280372,ra,1,1,a,0.3617193185422493,37.30392213020879,ictus,777.658383415385,1546.8505791955647,769.1921957801798,41,LK
1882,229,ranitsa,1.137778149280372,sa,1,0,a,0.311986984507655,38.01770709498105,off,494.9493712790696,1321.504887657339,826.5555163782693,41,LK
1884,231,ja,0.208867486341326,ja,3,1,a,0.1164597969322187,38.32433817511009,ictus,852.481561194701,1241.6148702695375,389.1333090748367,41,LK
1886,233,ranitsast,1.1839915643618042,ra,1,1,a,0.3579029135600038,38.71035207277963,ictus,543.454755811906,1041.6730241397042,498.2182683277982,41,LK
1891,238,ranitsast,1.1839915643618042,sast,2,0,a,0.2151124098762693,39.32407716121616,ictus,826.6388301939504,1631.2378440351763,804.5990138412259,41,LK
1895,242,sain,0.2762746816998032,sain,3,1,a,0.098376182260111,39.64340601317833,off,812.6421344634336,2344.212678804447,1531.5705443410134,41,LK
1896,243,sain,0.2762746816998032,sain,3,1,i,0.0923480767653757,39.73876814269107,off,920.5495706141364,1415.71273791489,495.1631673007536,41,LK
1899,246,rapsuvitsa,1.3195756940075754,rap,2,1,a,0.1603037605720132,40.01253696375433,ictus,907.7836438751498,1661.0973226641518,753.313678789002,41,LK
1902,249,rapsuvitsa,1.3195756940075754,su,1,0,u,0.2369793156918547,40.43908659662144,off,960.7461759686992,1553.1371272065587,592.3909512378594,41,LK
1904,251,rapsuvitsa,1.3195756940075754,vit,2,1,i,0.1535537204137753,40.668163108159845,ictus,979.7672357601182,1745.9260902721128,766.1588545119946,41,LK
1907,254,rapsuvitsa,1.3195756940075754,sa,1,0,a,0.1850263400651286,41.06989684361282,off,566.7263163005631,1243.3375974165283,676.6112811159652,41,LK
1909,256,lapse,0.6551531989198978,lap,2,1,a,0.1752854710439777,41.3147706772023,ictus,599.4324468998973,1453.714758124452,854.2823112245546,41,LK
1912,259,lapse,0.6551531989198978,se,1,0,e,0.2121876754742899,41.71146937482814,off,819.435015351837,1147.951286254366,328.5162709025291,41,LK
1914,261,puksu,0.6982711226656733,puk,2,1,u,0.1900463528160969,41.99459069765281,ictus,845.36539586679,1533.244287932314,687.8788920655242,41,LK
1917,264,puksu,0.6982711226656733,su,1,0,u,0.2527801003476284,42.38944428505714,off,581.5759843110465,1138.2315621531711,556.6555778421247,41,LK
1919,266,pihta,0.6421388004914164,pih,2,1,i,0.1506351454404111,42.656922223198166,ictus,815.8925123035261,1315.2384588986522,499.34594659512607,41,LK
1922,269,pihta,0.6421388004914164,ta,1,0,a,0.1778246773970551,43.069060797023845,ictus,536.9616728612237,1567.328588038662,1030.3669151774384,41,LK
1924,271,peks(a) –,0.5198214502284699,peks,2,1,e,0.1616455472673692,43.30569465571985,ictus,530.8773741367057,1509.570650508872,978.6932763721662,41,LK
1927,274,peks(a) –,0.5198214502284699,(a) –,2,0,a,0.1015526821248187,43.62701824488843,off,770.9755767297921,1266.648149871004,495.672573141212,41,LK
1928,0,Oh,0.2408816609977322,oh,3,1,o,0.1650429421768708,0.0825214710884354,ictus,889.4259592548644,2009.6752379483603,1120.249278693496,69,LO
1931,3,me,0.1695,me,3,1,e,0.1098363933856851,0.3554634643048897,ictus,360.4654790577392,1015.1633483542192,654.6978692964799,69,LO
1933,5,vaesed,0.6194999999999998,vae,2,1,a,0.089154612301098,0.5562164784861499,ictus,428.6686215191539,1194.0176054907029,765.3489839715489,69,LO
1934,6,vaesed,0.6194999999999998,vae,2,1,e,0.1538453876989021,0.6777164784861499,ictus,452.0269166780884,519.6383879852349,67.61147130714653,69,LO
1936,8,vaesed,0.6194999999999998,sed,2,0,e,0.1090868415232083,0.8970957515739966,off,702.3197345347999,2079.2518494314013,1376.9321148966014,69,LO
1940,12,öösed,0.5414024943310654,sed,2,0,e,0.1132522675736962,1.413961734693877,off,460.42962603766233,1906.3861384992008,1445.9565124615383,69,LO
1942,14,"orjad,",0.5066711836950104,or,2,1,o,0.1171667862928693,1.6298675484752323,ictus,647.6478042075081,1934.560138567907,1286.9123343603987,69,LO
1945,17,"orjad,",0.5066711836950104,"jad,",2,0,a,0.1175618105547224,1.918802428055972,off,1006.2077595120448,1653.4590483183415,647.2512888062968,69,LO
1948,20,kinnikiilutud,1.3649966769223232,kin,2,1,i,0.1324256053835402,7.430614716332853,ictus,828.4643486679136,1859.413718935392,1030.9493702674783,69,LO
1951,23,kinnikiilutud,1.3649966769223232,ni,1,0,i,0.1806722582448996,7.719589253530611,off,280.1003741143918,2161.172806623736,1881.0724325093445,69,LO
1956,28,kinnikiilutud,1.3649966769223232,lu,2,0,u,0.1202017033481368,8.274257158098857,ictus,377.71165131396936,2191.042752557273,1813.331101243304,69,LO
1958,30,kinnikiilutud,1.3649966769223232,tud,2,0,u,0.1487241414307458,8.537071051860035,ictus,636.6926915215807,1359.0327905629397,722.3400990413587,69,LO
1961,33,"sulased,",0.7726726270027218,su,1,0,u,0.1338055871181094,8.850972206440943,ictus,641.5637227568369,1446.8549046851128,805.2911819282759,69,LO
1965,37,"sulased,",0.7726726270027218,"sed,",3,1,e,0.1441354166666677,9.291942708333332,off,909.7025937405798,1747.6008241338711,837.8982303932913,69,LO
